TRAATJK128F9339179	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\A\T\TRAATJK128F9339179.h5
TRAATNJ128F42631BA	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\A\T\TRAATNJ128F42631BA.h5
TRAATPA128F146753C	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\A\T\TRAATPA128F146753C.h5
TRAATWQ12903CC5BA8	Rap	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\A\T\TRAATWQ12903CC5BA8.h5
TRAAUEO128E0780CB9	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\A\U\TRAAUEO128E0780CB9.h5
TRAAUKK128F933A680	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\A\U\TRAAUKK128F933A680.h5
TRAAUMJ128F933BDB6	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\A\U\TRAAUMJ128F933BDB6.h5
TRAAWUH128F427F12C	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\A\W\TRAAWUH128F427F12C.h5
TRAAXUY128F426BA55	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\A\X\TRAAXUY128F426BA55.h5
TRAAZIE128F427961E	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\A\Z\TRAAZIE128F427961E.h5
TRAAZQW128F93430DC	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\A\Z\TRAAZQW128F93430DC.h5
TRABAFJ128F42AF24E	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\A\TRABAFJ128F42AF24E.h5
TRABAXL128F424FC50	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\A\TRABAXL128F424FC50.h5
TRABCTK128F934B224	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\C\TRABCTK128F934B224.h5
TRABCXB128F4286BD3	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\C\TRABCXB128F4286BD3.h5
TRABEMC128F148EF2D	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\E\TRABEMC128F148EF2D.h5
TRABFPX128F9331F21	Jazz	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\F\TRABFPX128F9331F21.h5
TRABFTP12903CE6A47	Blues	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\F\TRABFTP12903CE6A47.h5
TRABHVL128F92EFB0E	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\H\TRABHVL128F92EFB0E.h5
TRABIQP128F427D0DD	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\I\TRABIQP128F427D0DD.h5
TRABJWA128F9309C09	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\J\TRABJWA128F9309C09.h5
TRABKBS128F42823EC	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\K\TRABKBS128F42823EC.h5
TRABKUJ128F4292445	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\K\TRABKUJ128F4292445.h5
TRABLGI128F42B867A	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\L\TRABLGI128F42B867A.h5
TRABLLK128F428FFAF	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\L\TRABLLK128F428FFAF.h5
TRABMDW128F14682DD	Electronic	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\M\TRABMDW128F14682DD.h5
TRABMFI128F1476F9F	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\M\TRABMFI128F1476F9F.h5
TRABNEV128F92F9F62	Blues	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\N\TRABNEV128F92F9F62.h5
TRABNEX128F92C9DEA	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\N\TRABNEX128F92C9DEA.h5
TRABNRG128F425E087	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\N\TRABNRG128F425E087.h5
TRABOXX128F92F29EB	Electronic	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\O\TRABOXX128F92F29EB.h5
TRABPUI12903CF22CE	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\P\TRABPUI12903CF22CE.h5
TRABRMJ128E0780E42	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\R\TRABRMJ128E0780E42.h5
TRABTNT128F9315009	Blues	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\T\TRABTNT128F9315009.h5
TRABTXS128F92E2FDC	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\T\TRABTXS128F92E2FDC.h5
TRABTZP128F92D9357	Jazz	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\T\TRABTZP128F92D9357.h5
TRABUCZ128F424163A	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\U\TRABUCZ128F424163A.h5
TRABUMO12903CBE25F	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\U\TRABUMO12903CBE25F.h5
TRABVIU128E0780DA0	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\V\TRABVIU128E0780DA0.h5
TRABVVN12903CB6445	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\V\TRABVVN12903CB6445.h5
TRABWJA128F1460CFC	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\W\TRABWJA128F1460CFC.h5
TRABXPR128F92F27FE	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\X\TRABXPR128F92F27FE.h5
TRABXTZ128F14A46A3	Electronic	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\X\TRABXTZ128F14A46A3.h5
TRABYAR128F931B1A4	Blues	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\Y\TRABYAR128F931B1A4.h5
TRABYEY128F933773A	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\Y\TRABYEY128F933773A.h5
TRABYND128F42765BB	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\Y\TRABYND128F42765BB.h5
TRABYVN128F429E5CF	Rap	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\Y\TRABYVN128F429E5CF.h5
TRABZCL128E0789AED	Country	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\Z\TRABZCL128E0789AED.h5
TRABZOP128F9316E24	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\B\Z\TRABZOP128F9316E24.h5
TRACAKD128F92D5D38	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\A\TRACAKD128F92D5D38.h5
TRACALZ12903CDCFBB	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\A\TRACALZ12903CDCFBB.h5
TRACAQW128F428E2B7	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\A\TRACAQW128F428E2B7.h5
TRACAUP128F931AC60	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\A\TRACAUP128F931AC60.h5
TRACAXP128F14A2127	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\A\TRACAXP128F14A2127.h5
TRACBOR128F422CFE4	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\B\TRACBOR128F422CFE4.h5
TRACBQQ128F4263AEB	Jazz	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\B\TRACBQQ128F4263AEB.h5
TRACBWP128C7196948	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\B\TRACBWP128C7196948.h5
TRACBWX128F92FD725	Electronic	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\B\TRACBWX128F92FD725.h5
TRACCMO12903CA4168	Jazz	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\C\TRACCMO12903CA4168.h5
TRACCVS12903D014F8	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\C\TRACCVS12903D014F8.h5
TRACCVZ128F4291A8A	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\C\TRACCVZ128F4291A8A.h5
TRACFDC128F147F1C6	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\F\TRACFDC128F147F1C6.h5
TRACFZI128E0795424	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\F\TRACFZI128E0795424.h5
TRACGXQ128F1457F81	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\G\TRACGXQ128F1457F81.h5
TRACHHH128E0788A35	Rap	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\H\TRACHHH128E0788A35.h5
TRACHKX128F934B07A	Electronic	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\H\TRACHKX128F934B07A.h5
TRACKAP128F425B741	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\K\TRACKAP128F425B741.h5
TRACLPE128F4287687	Electronic	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\L\TRACLPE128F4287687.h5
TRACMHD128F931FB14	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\M\TRACMHD128F931FB14.h5
TRACNXS128F93395BA	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\N\TRACNXS128F93395BA.h5
TRACOHQ128F424C5EF	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\O\TRACOHQ128F424C5EF.h5
TRACPZH128F9311764	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\P\TRACPZH128F9311764.h5
TRACRBQ128F4263964	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\R\TRACRBQ128F4263964.h5
TRACSBL128F42480E8	Electronic	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\S\TRACSBL128F42480E8.h5
TRACTHF128F4295A22	Country	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\T\TRACTHF128F4295A22.h5
TRACTIE128F92E473B	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\T\TRACTIE128F92E473B.h5
TRACTUH128F92C93A3	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\T\TRACTUH128F92C93A3.h5
TRACUXJ128E0785F2B	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\U\TRACUXJ128E0785F2B.h5
TRACVSS128E07846A7	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\V\TRACVSS128E07846A7.h5
TRACVTK128F4288966	Rap	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\V\TRACVTK128F4288966.h5
TRACVZM12903CEAD72	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\C\V\TRACVZM12903CEAD72.h5
TRADAOM128F4263A78	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\A\TRADAOM128F4263A78.h5
TRADAYS12903CDBE0F	Blues	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\A\TRADAYS12903CDBE0F.h5
TRADFID128F4267231	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\F\TRADFID128F4267231.h5
TRADFJJ128F934857E	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\F\TRADFJJ128F934857E.h5
TRADFLD12903CB3BD8	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\F\TRADFLD12903CB3BD8.h5
TRADFQK128F422B492	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\F\TRADFQK128F422B492.h5
TRADGXI128F92EF28F	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\G\TRADGXI128F92EF28F.h5
TRADHLI128F428FEFD	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\H\TRADHLI128F428FEFD.h5
TRADJJZ128F9341B40	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\J\TRADJJZ128F9341B40.h5
TRADKDX128F9320676	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\K\TRADKDX128F9320676.h5
TRADMCH128E0784D99	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\M\TRADMCH128E0784D99.h5
TRADMFK12903CC2478	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\M\TRADMFK12903CC2478.h5
TRADMUH128F146D3CD	Rap	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\M\TRADMUH128F146D3CD.h5
TRADNBP128F932475B	Jazz	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\N\TRADNBP128F932475B.h5
TRADNPB128F423AEE7	Electronic	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\N\TRADNPB128F423AEE7.h5
TRADNRG128F426F18C	Country	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\N\TRADNRG128F426F18C.h5
TRADNRG128F4295A0E	Country	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\N\TRADNRG128F4295A0E.h5
TRADODV128F4283EB6	Rap	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\O\TRADODV128F4283EB6.h5
TRADPDI128F92EBD32	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\P\TRADPDI128F92EBD32.h5
TRADPIA128E078EE1B	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\P\TRADPIA128E078EE1B.h5
TRADPSM128F92F5744	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\P\TRADPSM128F92F5744.h5
TRADQAR128F92ED3DC	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\Q\TRADQAR128F92ED3DC.h5
TRADQHV128F92CD663	Country	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\Q\TRADQHV128F92CD663.h5
TRADQJL128F92D9957	Electronic	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\Q\TRADQJL128F92D9957.h5
TRADRJK128E078F041	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\R\TRADRJK128E078F041.h5
TRADRKK128F92FF034	Electronic	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\R\TRADRKK128F92FF034.h5
TRADSQZ128F42707D7	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\S\TRADSQZ128F42707D7.h5
TRADSUA128C7196C7C	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\S\TRADSUA128C7196C7C.h5
TRADUCE128F9322F5A	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\U\TRADUCE128F9322F5A.h5
TRADUOU12903CF4323	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\U\TRADUOU12903CF4323.h5
TRADVGV128F42BCACE	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\V\TRADVGV128F42BCACE.h5
TRADWAU128F145622F	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\W\TRADWAU128F145622F.h5
TRADXCF128EF357134	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\X\TRADXCF128EF357134.h5
TRADYQK128F42A762A	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\Y\TRADYQK128F42A762A.h5
TRADYUQ128F421A896	Blues	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\Y\TRADYUQ128F421A896.h5
TRADYYK128F145FE74	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\Y\TRADYYK128F145FE74.h5
TRADZXK128F429DB92	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\Z\TRADZXK128F429DB92.h5
TRADZYD128E078BE45	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\D\Z\TRADZYD128E078BE45.h5
TRAEABT128F931984D	Blues	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\A\TRAEABT128F931984D.h5
TRAEASY128F148247C	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\A\TRAEASY128F148247C.h5
TRAEAZV12903D0CBA6	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\A\TRAEAZV12903D0CBA6.h5
TRAECBR128F429F8C0	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\C\TRAECBR128F429F8C0.h5
TRAECWI128F4226133	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\C\TRAECWI128F4226133.h5
TRAEDYD128F425A868	Rap	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\D\TRAEDYD128F425A868.h5
TRAEFON128E078C6F8	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\F\TRAEFON128E078C6F8.h5
TRAEGBE128F4284973	Rap	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\G\TRAEGBE128F4284973.h5
TRAEGGV128F92F29B2	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\G\TRAEGGV128F92F29B2.h5
TRAEGJE128F42656F1	Blues	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\G\TRAEGJE128F42656F1.h5
TRAEHBW12903CE1045	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\H\TRAEHBW12903CE1045.h5
TRAEIDZ128F42658BC	Jazz	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\I\TRAEIDZ128F42658BC.h5
TRAEJDC128F92D1684	Jazz	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\J\TRAEJDC128F92D1684.h5
TRAEJFN128F4291C10	Electronic	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\J\TRAEJFN128F4291C10.h5
TRAEKCV128E0781A5B	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\K\TRAEKCV128E0781A5B.h5
TRAELUY128F93147BA	Blues	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\L\TRAELUY128F93147BA.h5
TRAEMNZ128F9334662	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\M\TRAEMNZ128F9334662.h5
TRAENGY128F4272846	Country	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\N\TRAENGY128F4272846.h5
TRAENRA128F934B998	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\N\TRAENRA128F934B998.h5
TRAENUU128F424F50C	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\N\TRAENUU128F424F50C.h5
TRAEOFB12903CB7900	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\O\TRAEOFB12903CB7900.h5
TRAEOMS128F4262357	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\O\TRAEOMS128F4262357.h5
TRAEOMT128F92FE852	Electronic	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\O\TRAEOMT128F92FE852.h5
TRAEOOH128F934ACD4	Pop_Rock	C:/Users/kmfre/projects/comp-neuro/data/MillionSongSubset\A\E\O\TRAEOOH128F934ACD4.h5
